property_id,prop_type,price,baths_half,baths_full,beds,city,postal_code,state_code,county,building_size
M1650546732,condo,2299999.0,1.0,2.0,2,Santa Barbara,93101,CA,Santa Barbara,1665.0
M1953332515,condo,1145000.0,1.0,1.0,1,Santa Barbara,93101,CA,Santa Barbara,1066.0
M2094745121,condo,1049000.0,0.0,2.0,2,Santa Barbara,93101,CA,Santa Barbara,1664.0
M1811080616,condo,1495000.0,0.0,2.0,3,Santa Barbara,93105,CA,Santa Barbara,1985.0
M1816005040,condo,895000.0,1.0,1.0,1,Santa Barbara,93101,CA,Santa Barbara,700.0
M1170152448,condo,559000.0,0.0,2.0,2,Santa Barbara,93110,CA,Santa Barbara,1724.0
M2183597796,condo,1395000.0,0.0,3.0,3,Santa Barbara,93103,CA,Santa Barbara,1250.0
M1648087180,condo,1449900.0,0.0,2.0,3,Santa Barbara,93103,CA,Santa Barbara,1540.0
M2624392694,condo,605000.0,0.0,1.0,1,Santa Barbara,93103,CA,Santa Barbara,1686.0
M1060937342,condo,2250000.0,0.0,2.0,2,Santa Barbara,93108,CA,Santa Barbara,1310.0
M1990748502,condo,636000.0,0.0,2.0,2,Santa Barbara,93105,CA,Santa Barbara,2422.0
M2078885605,condo,2150000.0,1.0,2.0,2,Santa Barbara,93108,CA,Santa Barbara,1694.0
M1066601766,condo,3600000.0,1.0,2.0,2,Santa Barbara,93108,CA,Santa Barbara,2543.0
M2911526781,condo,595000.0,0.0,2.0,2,Santa Barbara,93105,CA,Santa Barbara,1880.0
M2856718331,condo,299000.0,0.0,2.0,2,Fresno,93704,CA,Fresno,1736.0
M1408850561,condo,59900.0,0.0,1.0,2,Fresno,93705,CA,Fresno,843.0
M2540488560,condo,145000.0,0.0,1.0,1,Fresno,93711,CA,Fresno,884.0
M1036150871,condo,187000.0,1.0,2.0,3,Fresno,93726,CA,Fresno,1649.0
M1030262852,condo,98500.0,0.0,1.0,2,Fresno,93705,CA,Fresno,864.0
M2332125660,condo,289000.0,0.0,2.0,3,Fresno,93720,CA,Fresno,1415.0
M2344907878,condo,200000.0,0.0,2.0,2,Fresno,93720,CA,Fresno,1141.0
M1409659040,condo,164000.0,0.0,1.0,2,Fresno,93706,CA,Fresno,944.0
M1901420417,condo,129000.0,1.0,1.0,2,Fresno,93727,CA,Fresno,1207.0
M1159876799,condo,209000.0,0.0,2.0,3,Fresno,93711,CA,Fresno,1427.0
M2302424703,condo,219000.0,0.0,2.0,3,Fresno,93720,CA,Fresno,1370.0
M2217483878,condo,169999.0,1.0,2.0,3,Fresno,93726,CA,Fresno,1360.0
M2775217715,condo,285000.0,0.0,2.0,2,Fresno,93711,CA,Fresno,1510.0
M1847927892,condo,105750.0,0.0,1.0,1,Fresno,93721,CA,Fresno,696.0
M1214356608,condo,69000.0,0.0,1.0,1,Fresno,93727,CA,Fresno,509.0
M1839609331,condo,69000.0,0.0,1.0,1,Fresno,93727,CA,Fresno,802.0
M1214580204,condo,69000.0,0.0,1.0,1,Fresno,93727,CA,Fresno,509.0
M1213089566,condo,69000.0,0.0,1.0,1,Fresno,93702,CA,Fresno,661.0
M1837000715,condo,69000.0,0.0,1.0,1,Fresno,93702,CA,Fresno,690.0
M1837224310,condo,69000.0,0.0,1.0,1,Fresno,93727,CA,Fresno,690.0
M1193375883,condo,81500.0,0.0,1.0,2,Fresno,93705,CA,Fresno,888.0
M1193860340,condo,75000.0,0.0,1.0,1,Fresno,93705,CA,Fresno,720.0
M2163933089,condo,82000.0,1.0,1.0,2,Fresno,93726,CA,Fresno,1056.0
M1258147090,condo,250000.0,0.0,2.0,2,Fresno,93704,CA,Fresno,1622.0
M1441260559,condo,184000.0,0.0,3.0,3,Fresno,93721,CA,Fresno,1623.0
M2297170205,condo,205000.0,0.0,2.0,2,Fresno,93720,CA,Fresno,1141.0
M1867147122,condo,179900.0,1.0,2.0,3,Fresno,93726,CA,Fresno,1374.0
M1856041871,condo,154900.0,0.0,2.0,3,Fresno,93726,CA,Fresno,1273.0
M1883469605,condo,135000.0,1.0,1.0,2,Fresno,93726,CA,Fresno,1080.0
M2317703740,condo,205000.0,0.0,2.0,2,Fresno,93720,CA,Fresno,1111.0
M1468464697,condo,224950.0,0.0,3.0,2,Fresno,93721,CA,Fresno,1623.0
M1337691624,condo,499000.0,0.0,3.0,3,Fresno,93730,CA,Fresno,1819.0
M1034846563,condo,129987.0,1.0,2.0,2,Fresno,93726,CA,Fresno,1275.0
M1020201048,condo,289000.0,0.0,2.0,2,Fresno,93711,CA,Fresno,1732.0
M1011853477,condo,150000.0,0.0,1.0,2,Fresno,93704,CA,Fresno,951.0
M2098978551,condo,85000.0,0.0,2.0,2,Fresno,93705,CA,Fresno,1046.0
M1153541589,condo,209000.0,0.0,2.0,3,Fresno,93711,CA,Fresno,1427.0
M1619093637,condo,235000.0,0.0,2.0,3,Fresno,93727,CA,Fresno,1611.0
M2148199307,condo,117999.0,0.0,1.0,2,Fresno,93710,CA,Fresno,1096.0
M9577579867,condo,145000.0,0.0,2.0,2,Fresno,93711,CA,Fresno,1017.0
M1504214108,condo,84998.0,0.0,1.0,2,Fresno,93705,CA,Fresno,864.0
M1272606275,condo,179000.0,0.0,2.0,2,Fresno,93704,CA,Fresno,1342.0
M1112660850,condo,239998.0,0.0,2.0,2,Fresno,93711,CA,Fresno,1453.0
M1973945869,condo,89900.0,0.0,2.0,2,Fresno,93702,CA,Fresno,1013.0
M2898887081,condo,101251.0,0.0,1.0,1,Fresno,93721,CA,Fresno,696.0
M1020499175,condo,225000.0,0.0,2.0,3,Fresno,93704,CA,Fresno,1587.0
M1602696622,condo,95900.0,0.0,2.0,2,Fresno,93702,CA,Fresno,1013.0
M1160473054,condo,349999.0,0.0,2.0,3,Fresno,93711,CA,Fresno,2481.0
M2832756330,condo,150000.0,0.0,1.0,3,Fresno,93704,CA,Fresno,951.0
M2835923935,condo,170000.0,0.0,2.0,3,Fresno,93704,CA,Fresno,1149.0
M1009692052,condo,255900.0,0.0,2.0,2,Fresno,93711,CA,Fresno,1340.0
M1961007498,condo,269900.0,0.0,2.0,2,Fresno,93711,CA,Fresno,1738.0
M1852278011,condo,140000.0,1.0,1.0,2,Fresno,93726,CA,Fresno,1080.0
M1876380179,condo,130000.0,1.0,1.0,2,Fresno,93721,CA,Fresno,864.0
M1896426781,condo,138588.0,1.0,1.0,2,Clovis,93727,CA,Fresno,977.0
M1629688537,condo,105000.0,0.0,1.0,2,Fresno,93726,CA,Fresno,944.0
M1209772898,condo,230000.0,1.0,2.0,3,Fresno,93721,CA,Fresno,1875.0
M1031716224,condo,139900.0,0.0,1.0,2,Fresno,93722,CA,Fresno,916.0
M1031269033,condo,109000.0,0.0,1.0,1,Fresno,93722,CA,Fresno,748.0
M1189354160,condo,200000.0,0.0,2.0,3,Fresno,93704,CA,Fresno,1587.0
M2988464811,condo,151000.0,0.0,1.0,2,Fresno,93706,CA,Fresno,940.0
M2096705328,condo,110000.0,0.0,2.0,2,Fresno,93705,CA,Fresno,1046.0
M2047240889,condo,72000.0,1.0,1.0,2,Fresno,93726,CA,Fresno,1056.0
M1222965041,condo,364950.0,0.0,2.0,2,Fresno,93711,CA,Fresno,2322.0
M1217971405,condo,445000.0,1.0,1.0,2,Fresno,93727,CA,Fresno,977.0
M1023778578,condo,150000.0,0.0,1.0,2,Fresno,93710,CA,Fresno,1096.0
M1238433406,condo,125000.0,0.0,1.0,2,Fresno,93704,CA,Fresno,841.0
M2799114781,condo,92000.0,1.0,1.0,2,Fresno,93703,CA,Fresno,968.0
M1212791439,condo,64900.0,0.0,1.0,1,Fresno,93702,CA,Fresno,566.0
M1256679041,condo,3500000.0,0.0,2.0,3,Fresno,93619,CA,Fresno,1662.0
M2791965103,condo,63900.0,0.0,1.0,1,Fresno,93727,CA,Fresno,566.0
M2197683499,condo,81999.0,0.0,2.0,2,Fresno,93727,CA,Fresno,1013.0
M1064863625,condo,66500.0,0.0,1.0,1,Fresno,93727,CA,Fresno,679.0
